payment_id,card_id,billing_cycle_start,billing_cycle_end,statement_balance,minimum_payment_due,payment_amount,payment_date,payment_method,payment_status,late_payment_flag,days_past_due
8159,7390,2010-06-27,2015-02-15,1050,111,2164,,Debit Card,Pending,0.0,0
8160,9931,2001-08-22,2015-12-12,4434,78,1488,,ACH,,0.0,30
8161,14394,2022-06-18,2019-12-28,1578,95,3586,,,Paid,1.0,-3
8162,1481,1991-02-19,2019-06-05,3616,148,4319,,,paid,,5
8163,7973,1976-10-13,1977-12-28,1020,185,3546,1976-08-19,ACH,Paid,,5
8164,5464,2005-10-04,2015-11-24,4757,29,2999,2024-02-29,Bank Transfer,Pending,0.0,5
8165,9034,1994-04-12,2023-09-14,2698,133,4703,,bank transfer,,1.0,5
8166,13910,2015-03-26,1995-10-10,1920,94,5888,,Bank Transfer,Pending,0.0,0
8167,611,2019-12-03,1986-06-13,3247,49,3300,,ACH,paid,,30
8168,9933,2010-05-07,2017-11-29,4446,31,1427,,Bank Transfer,Pending,,5
8169,4145,1984-08-21,1997-03-20,1986,119,3964,,Bank Transfer,Paid,0.0,5
8170,7,2008-06-28,1978-04-14,4220,197,840,,ACH,Pending,,10
8171,12735,2023-11-01,2010-11-19,2990,115,4705,,bank transfer,Pending,0.0,30
8172,8332,1974-09-10,1993-05-02,3894,160,2694,,Debit Card,,1.0,5
8173,5806,2007-02-26,1987-02-20,2986,90,4126,,bank transfer,,,30
8174,5182,1974-09-15,1974-05-08,561,35,2197,2001-06-17,Bank Transfer,Pending,0.0,-3
8175,10452,1978-03-16,1971-07-24,4661,132,5284,,Debit Card,paid,,5
8176,3166,1998-02-05,2010-09-09,3118,129,1989,1998-11-30,ACH,Pending,0.0,0
8177,913,1974-04-23,1974-01-10,1700,146,1806,,Bank Transfer,paid,0.0,30
8178,244,2024-04-08,2017-09-09,4464,125,5562,1999-06-25,ACH,Pending,,30
8179,11335,1998-03-20,2024-01-26,2562,196,3699,2004-02-24,,Paid,1.0,10
8180,7964,2003-06-01,1989-08-15,1680,61,4005,,bank transfer,Paid,1.0,-3
8181,9373,2012-11-22,2003-02-18,1285,138,5539,,Bank Transfer,paid,1.0,10
8182,14989,1996-02-11,2012-05-26,4646,180,192,2003-12-26,Bank Transfer,,,30
8183,3948,1983-11-07,2003-10-31,2683,104,713,1970-02-15,bank transfer,,1.0,30
8184,5193,1988-08-18,1999-04-23,2187,109,1578,,Debit Card,,0.0,10
8185,1865,2009-07-31,2017-09-30,2832,64,2948,,Debit Card,Pending,0.0,-3
8186,3948,2002-05-26,1989-07-20,3534,117,391,2004-11-30,,Pending,0.0,0
8187,10872,2001-02-07,2026-03-01,1095,191,2104,1995-08-27,Debit Card,paid,0.0,5
8188,9281,2008-09-12,2001-01-29,1548,187,2534,2000-12-12,,Paid,1.0,30
8189,3306,1972-03-07,1978-10-30,4734,60,3995,,,Paid,1.0,5
8190,8385,1984-07-10,1989-12-16,2078,168,5236,,,,,10
8191,10380,2020-04-20,1987-10-28,3618,111,5586,,ACH,Pending,1.0,-3
8192,1387,1971-09-13,2003-06-05,2290,90,5686,1974-08-04,ACH,Pending,,10
8193,6760,1993-01-16,2019-11-05,4796,118,4721,,Debit Card,Paid,0.0,-3
8194,14154,1980-01-14,2011-05-30,2528,66,1708,,,,1.0,0
8195,13548,1992-08-20,1982-07-26,3978,91,3972,,ACH,,,10
8196,889,1976-08-23,1996-07-29,1881,92,3776,,,,,-3
8197,13763,1975-08-17,1987-10-06,2449,99,5754,,Debit Card,paid,1.0,5
8198,12725,1995-10-28,2015-08-25,3076,41,5540,,bank transfer,Pending,0.0,10
8199,4005,2002-01-27,1990-12-24,2719,96,3947,1970-03-03,bank transfer,,0.0,30
8200,14490,1987-02-06,1977-08-31,2530,147,2312,,bank transfer,Pending,1.0,30
8201,8715,2014-12-12,2025-10-21,4712,82,5969,,,,,30
8202,9521,2012-12-23,1974-03-13,634,162,1137,2017-08-26,Bank Transfer,Pending,0.0,30
8203,5787,1979-01-20,1973-12-19,716,118,3104,2018-02-14,,Pending,0.0,0
8204,1203,1983-12-28,1981-07-27,3061,105,960,,,paid,,10
8205,5237,1988-06-17,2004-03-25,2920,65,4527,,ACH,,0.0,30
8206,12928,1988-01-26,2024-08-19,2280,20,3125,1989-02-14,bank transfer,Paid,0.0,10
8207,3543,2018-01-07,2004-07-01,4001,70,334,,Bank Transfer,Paid,1.0,0
8208,13502,2021-05-21,2020-07-13,1193,47,51,,ACH,Pending,1.0,10
8209,10366,2008-03-15,2008-10-06,3247,102,1985,,ACH,paid,,0
8210,10725,1996-08-13,1970-03-25,1738,131,29,1998-11-22,Debit Card,paid,,-3
8211,2792,1993-11-30,1972-11-06,3052,25,776,,Debit Card,Paid,,5
8212,11896,2022-05-20,1996-11-03,4077,149,1842,1995-03-10,Debit Card,Pending,0.0,10
8213,8806,2007-12-06,2002-06-24,1025,129,2148,1995-03-19,ACH,Pending,0.0,5
8214,15092,2017-03-23,1997-09-19,1071,190,4388,1984-07-20,bank transfer,Paid,,10
8215,5637,1978-04-18,2016-09-17,2118,79,5579,,Bank Transfer,Pending,0.0,5
8216,5165,1971-07-04,1975-05-22,973,83,3357,1982-08-23,bank transfer,Paid,1.0,5
8217,1712,2018-11-24,1983-06-08,2679,196,4308,,Debit Card,,0.0,10
8218,10394,1973-06-26,1990-07-26,777,70,3379,,Bank Transfer,Pending,1.0,10
8219,5755,1989-10-04,1998-09-06,2471,90,3994,,,Pending,,-3
8220,12132,2017-05-03,2023-08-18,3302,164,510,,ACH,Paid,0.0,10
8221,10142,2008-10-17,1984-04-06,2238,85,2097,1999-07-22,Bank Transfer,Paid,1.0,0
8222,5159,1994-10-23,1984-03-03,3606,198,4071,,bank transfer,Pending,1.0,-3
8223,280,1994-08-04,1993-01-23,4060,23,2482,,,paid,1.0,0
8224,135,2001-07-27,1983-12-25,2046,151,587,,Bank Transfer,,1.0,30
8225,7559,2011-05-12,1992-05-03,2192,91,2093,,,Pending,0.0,30
8226,13865,1976-07-21,2017-11-05,1999,46,4727,,,Pending,1.0,0
8227,7811,1994-07-01,2024-02-29,542,82,47,2020-10-06,ACH,Pending,1.0,5
8228,6083,2009-05-09,2006-04-11,1429,61,2259,,Debit Card,Paid,,0
8229,11372,2006-07-17,2025-05-12,931,194,4536,,,Paid,,0
8230,4726,2022-06-03,1993-03-27,3734,38,2161,2020-03-28,,paid,,0
8231,2097,1994-04-25,1973-01-01,4286,112,1211,2026-02-08,Debit Card,Paid,,30
8232,12050,2001-08-07,1973-05-05,4462,57,1182,,Debit Card,paid,1.0,-3
8233,12873,2005-12-17,1999-10-13,1587,178,5005,,ACH,Paid,,30
8234,2134,1984-01-23,2004-05-13,4256,98,530,,Bank Transfer,Pending,0.0,-3
8235,12905,2002-09-09,2009-02-16,4279,174,1158,,Debit Card,paid,,5
8236,6615,2002-04-05,2014-05-09,4311,145,922,,Debit Card,Paid,0.0,-3
8237,6232,2024-12-12,1980-06-11,1186,184,2715,,Debit Card,Paid,1.0,10
8238,13554,1987-04-12,2008-12-06,4742,65,2299,,bank transfer,Pending,,5
8239,58,1972-10-06,1998-08-15,527,197,4572,,bank transfer,Paid,0.0,30
8240,7199,2011-03-15,2005-12-04,3231,145,4981,,Debit Card,Paid,,5
8241,5993,1997-07-17,2021-04-09,2331,127,4034,,Bank Transfer,,0.0,-3
8242,7920,1972-11-07,1991-05-07,1962,44,4649,,bank transfer,Pending,,-3
8243,6857,1992-01-05,1996-03-23,1874,34,5279,2011-09-30,ACH,paid,,30
8244,3183,2001-10-13,1987-06-06,1099,77,3218,1985-07-31,Debit Card,Pending,0.0,10
8245,14604,1970-11-19,1991-11-26,592,167,3796,,ACH,Pending,0.0,0
8246,1276,1999-12-28,1996-06-09,804,91,5240,2003-12-24,Bank Transfer,paid,1.0,30
8247,2989,1972-11-01,2008-12-09,1372,124,1233,,bank transfer,paid,1.0,30
8248,8890,1979-10-06,2017-04-14,1495,43,981,2013-07-07,Debit Card,,,30
8249,13283,2016-03-02,2016-08-03,3470,111,926,1996-11-16,ACH,paid,0.0,0
8250,1445,2004-11-17,1993-11-08,3304,161,2396,,bank transfer,Paid,,10
8251,5516,1990-05-10,2012-03-27,4940,42,2986,,Debit Card,paid,,30
8252,10163,1970-07-10,2010-06-05,1842,125,1738,2009-06-09,bank transfer,paid,1.0,5
8253,12090,2019-01-26,2013-12-07,3305,40,1360,1985-08-14,ACH,paid,,5
8254,6624,1989-10-08,1978-08-09,2776,188,4948,,ACH,Paid,0.0,10
8255,4363,2012-11-13,1991-03-18,4352,136,1204,,Bank Transfer,Pending,,0
8256,9440,1981-05-31,2005-10-30,1777,20,5043,,,paid,0.0,5
8257,10375,1985-07-13,1987-04-22,1683,118,2574,,ACH,paid,,10
8258,1295,1976-02-22,1973-05-05,790,67,1349,,Debit Card,paid,,0
8259,13352,1982-05-18,2011-03-10,1315,63,727,1979-12-15,bank transfer,Paid,,0
8260,12490,1995-07-31,1989-05-12,3599,66,919,1992-12-05,,Pending,,10
8261,2417,1997-05-26,1986-04-12,3939,85,2314,1994-05-11,,paid,,10
8262,618,1999-06-03,2000-05-27,4178,97,1704,2003-11-30,,Paid,0.0,0
8263,5292,1997-04-09,1993-11-07,567,30,5515,,bank transfer,Paid,,10
8264,3498,2023-12-01,1972-09-08,3590,22,2748,,ACH,Paid,0.0,10
8265,3820,2011-12-01,2015-02-10,3421,185,3108,,Debit Card,Pending,0.0,5
8266,2098,1985-03-31,1976-09-04,4916,69,1700,2020-08-26,ACH,paid,,10
8267,6361,2022-10-04,2016-07-31,3378,191,2550,,bank transfer,paid,0.0,5
8268,7794,2020-06-17,2004-04-01,2938,51,4236,1986-06-01,,Pending,,10
8269,13592,1984-01-15,2007-08-23,1065,171,1560,1986-09-28,Bank Transfer,,0.0,0
8270,130,1976-05-31,2025-10-16,4315,51,3787,,,paid,1.0,10
8271,14462,1983-10-20,1999-08-11,3564,126,4256,2025-07-20,ACH,Paid,,5
8272,15274,1985-06-20,1998-05-14,2195,82,5436,,,,1.0,30
8273,15225,2019-06-17,1989-11-05,4801,96,4346,2013-04-08,,,0.0,30
8274,1681,1988-02-03,2022-01-06,1929,159,4951,1977-05-06,Debit Card,Pending,,0
8275,8309,2011-05-06,2009-12-30,3550,155,2159,1993-06-09,ACH,,0.0,30
8276,15062,1994-06-29,1983-08-10,4623,165,5196,,bank transfer,Pending,,30
8277,10356,1988-12-27,2015-05-04,742,117,4643,2004-09-02,Debit Card,Pending,0.0,30
8278,2663,2012-06-04,2017-01-15,852,27,4890,2008-09-08,Bank Transfer,,1.0,30
8279,9929,1987-05-19,2012-09-27,1549,153,915,,ACH,Paid,1.0,30
8280,4310,1972-08-08,2011-01-02,3152,150,2443,,,Paid,,30
8281,8994,2025-11-03,2009-09-23,4322,108,5925,,Debit Card,Pending,0.0,-3
8282,3867,2004-12-19,2022-05-24,1056,110,3232,,bank transfer,Pending,,5
8283,14166,1978-05-31,1995-01-23,4431,31,3858,,Debit Card,Pending,,-3
8284,8949,1988-03-28,2010-08-28,3824,183,789,,Bank Transfer,,0.0,0
8285,8860,2023-05-16,1980-01-27,3748,86,4374,,ACH,Paid,0.0,-3
8286,13590,2015-08-19,1971-06-24,4344,105,4740,1970-08-02,Debit Card,Pending,0.0,30
8287,7455,1977-11-30,1979-05-10,4644,45,104,1994-12-13,Bank Transfer,Paid,0.0,10
8288,8241,1977-12-12,1996-01-14,1889,185,5685,2012-05-03,bank transfer,,0.0,30
8289,15005,1976-09-26,2012-09-14,4343,184,4513,,ACH,,0.0,-3
8290,9317,2016-03-27,2004-05-07,4448,136,937,2019-02-08,ACH,Pending,,-3
8291,5176,2010-01-17,1975-05-11,2266,101,3530,2015-01-03,,paid,1.0,30
8292,9958,2001-08-01,2007-12-03,1224,33,2793,1982-05-08,Bank Transfer,Pending,1.0,10
8293,13306,2009-05-10,1975-09-19,3578,189,5824,,,paid,,30
8294,13567,1991-01-06,2010-06-29,4518,51,1666,2007-05-06,Debit Card,,,10
8295,6062,1990-11-07,2010-10-16,4104,29,4860,1992-11-29,bank transfer,,0.0,30
8296,4533,1974-01-24,1995-02-12,882,198,4218,,ACH,Paid,,0
8297,10490,2022-09-02,2010-07-20,1177,183,1936,,Bank Transfer,,,30
8298,539,1985-04-18,1970-02-13,2625,32,353,,Debit Card,Pending,0.0,5
8299,287,2016-05-27,1976-09-16,1040,111,513,,ACH,paid,0.0,10
8300,2048,1990-12-27,2021-10-25,1688,107,3506,,Bank Transfer,paid,1.0,-3
8301,12409,1984-09-09,1992-08-05,2458,62,2753,2023-04-20,bank transfer,,,0
8302,4545,1980-10-17,2022-09-23,1803,134,1634,,Bank Transfer,Paid,0.0,-3
8303,11711,1986-06-24,2018-12-29,3109,21,1409,,Bank Transfer,Pending,0.0,5
8304,5065,1989-08-18,1971-07-26,547,30,3206,1998-11-24,Debit Card,Paid,0.0,0
8305,9632,1980-11-14,1998-04-28,789,108,2459,2023-10-29,bank transfer,,1.0,5
8306,12313,1994-08-09,1972-01-21,4857,140,2776,,Debit Card,Paid,1.0,30
8307,11191,1980-07-19,2016-08-23,3142,135,1009,,ACH,Pending,0.0,-3
8308,3396,2025-06-19,2023-05-30,3358,26,4939,,Bank Transfer,Paid,0.0,0
8309,7580,2004-10-05,1972-07-14,1175,149,2209,,ACH,Pending,0.0,0
8310,12186,2000-08-12,2007-08-25,2977,76,4715,2024-12-23,Debit Card,paid,,-3
8311,15242,1975-03-14,2002-07-13,2902,158,5662,,ACH,Pending,,-3
8312,8626,1973-05-23,2025-12-20,3961,65,4739,,Debit Card,,0.0,5
8313,10815,1989-11-25,2005-09-20,4345,147,549,,Bank Transfer,paid,,30
8314,4239,2023-10-25,1982-11-15,3469,69,2601,,Debit Card,Paid,0.0,-3
8315,1677,1997-05-17,2003-12-08,4852,119,872,,ACH,,,-3
8316,5407,2008-06-20,1975-02-26,4066,59,5439,2023-09-12,Bank Transfer,Paid,1.0,-3
8317,5504,2016-10-15,2019-08-28,1640,50,741,,ACH,Paid,,0
8318,4725,1992-06-01,1981-10-31,990,110,909,1987-01-06,bank transfer,Pending,0.0,30
8319,5871,2013-09-13,1973-11-25,4675,180,5988,2004-01-02,ACH,,,10
8320,2002,2018-05-20,2025-11-24,2601,118,4398,,ACH,Paid,0.0,10
8321,5679,2016-11-24,2021-07-09,3125,91,3721,,,Paid,0.0,10
8322,9170,2009-01-31,1987-12-17,4677,123,179,1979-03-03,bank transfer,Pending,,-3
8323,4872,1979-04-08,2021-10-09,1149,53,4389,,Bank Transfer,,1.0,5
8324,4081,1986-09-24,2007-10-14,3284,161,1230,,bank transfer,Pending,0.0,30
8325,12570,1980-04-18,1985-05-30,3264,38,241,,Debit Card,Paid,,30
8326,8329,1975-07-09,1977-10-03,4374,148,2182,,Debit Card,Paid,0.0,0
8327,3966,1976-12-18,2004-03-19,2369,149,186,2023-08-08,ACH,,0.0,30
8328,9488,2002-03-13,1987-06-18,611,189,4378,1975-02-21,bank transfer,paid,,0
8329,1449,2021-12-03,1971-01-03,4190,38,5411,,Debit Card,Pending,0.0,30
8330,1685,1998-05-18,1980-03-05,4338,92,2236,,,Paid,,10
8331,4713,2023-09-23,1985-08-29,1349,142,4083,,ACH,Paid,1.0,5
8332,8611,1979-02-23,1986-11-13,1807,145,1189,,ACH,Pending,0.0,-3
8333,7790,1975-01-19,2022-11-17,4496,49,52,2025-06-15,bank transfer,,1.0,-3
8334,5275,2011-02-07,1982-06-12,3795,165,1687,1996-01-04,Bank Transfer,Pending,0.0,10
8335,8611,2021-06-19,2003-01-01,2993,81,4097,2007-09-08,Bank Transfer,,1.0,0
8336,9899,2019-12-12,1992-05-12,2401,38,3520,,Bank Transfer,Paid,,5
8337,5557,1987-04-23,1988-04-23,2147,140,5581,2016-02-17,Bank Transfer,Pending,,10
8338,7047,1991-11-20,1999-10-09,2112,190,3026,,Debit Card,Paid,0.0,5
8339,8936,1997-12-18,1974-12-05,2685,67,1582,,Bank Transfer,paid,1.0,0
8340,14930,1970-03-17,2007-05-01,640,159,885,1996-04-20,Bank Transfer,Paid,1.0,5
8341,12777,1989-04-08,2008-11-01,2572,24,1955,2018-04-07,Debit Card,,,-3
8342,5930,1992-04-08,1971-12-21,537,69,5409,,ACH,,,0
8343,13710,1990-04-05,1998-11-26,1951,37,3558,1977-03-14,Debit Card,,1.0,0
8344,9056,1994-10-08,2024-09-29,4798,22,4567,,Bank Transfer,Paid,1.0,30
8345,6209,1975-11-14,1971-11-27,3282,180,2170,2007-09-10,Debit Card,Paid,0.0,-3
8346,796,2007-11-11,1994-03-30,4332,31,5361,,bank transfer,paid,,5
8347,8851,2000-12-11,2025-06-06,989,176,3436,,bank transfer,Pending,,30
8348,10217,2001-11-15,2008-02-08,2637,26,2174,,Debit Card,Paid,1.0,0
8349,14988,1982-01-05,2011-02-25,4562,169,5945,,ACH,paid,,10
8350,5377,1986-10-01,1992-10-21,1350,83,5260,,,,0.0,-3
8351,4654,1990-04-24,2022-02-16,2353,189,1273,2006-07-21,ACH,Paid,0.0,5
8352,779,1996-05-31,1977-05-19,3158,89,834,1972-03-26,ACH,paid,,-3
8353,7677,1984-06-14,2011-09-23,722,184,446,2018-07-05,,Paid,1.0,10
8354,13995,2004-04-02,2005-12-31,692,145,5819,2017-05-22,ACH,,1.0,0
8355,7429,2009-12-02,2010-01-28,3034,83,725,1984-11-26,Debit Card,Pending,,5
8356,5424,2007-11-18,1985-01-16,3231,35,2609,2000-10-07,Debit Card,paid,,-3
8357,11941,2017-05-13,1973-09-27,3641,71,5888,,Debit Card,,,-3
8358,8191,1980-07-10,1976-05-08,3920,130,5306,,ACH,,,5
8359,10953,2025-03-19,2020-03-08,2992,145,3387,2022-07-07,,paid,,10
8360,6908,1977-01-31,2025-12-24,4577,81,4059,,Bank Transfer,Paid,0.0,5
8361,9427,1999-10-09,1997-04-23,4657,140,5543,,,,,0
8362,11438,1975-10-03,2016-04-23,4142,169,886,,Debit Card,paid,,-3
8363,10566,1972-04-28,2003-12-27,2649,150,4448,,bank transfer,,,30
8364,654,2006-12-20,2000-03-16,3227,53,57,2023-01-27,Debit Card,Paid,,-3
8365,13857,1974-03-24,1997-06-08,3591,34,913,1974-08-14,bank transfer,Pending,0.0,5
8366,7962,1972-01-24,1970-12-02,4929,60,4572,1983-12-05,bank transfer,,,5
8367,619,2000-07-15,2013-03-30,2805,63,1806,,bank transfer,paid,,30
8368,13095,1998-04-05,1980-02-05,542,44,1839,,,,0.0,-3
8369,2703,1995-10-03,2012-03-22,4809,141,3762,,Debit Card,,1.0,0
8370,14210,2008-08-02,2014-01-08,3525,148,2628,,,paid,,10
8371,13305,2014-09-23,2015-12-03,1541,190,3006,,Debit Card,,1.0,5
8372,4914,2018-05-24,2009-05-31,2695,192,3408,1982-11-02,ACH,Paid,1.0,10
8373,7986,1996-11-01,2011-08-15,4511,141,3350,,Debit Card,Pending,0.0,30
8374,15280,2019-02-01,1984-08-04,4664,185,3145,1985-01-31,Debit Card,Pending,0.0,30
8375,11684,2013-03-01,1977-06-10,2093,199,3804,,Debit Card,Pending,0.0,10
8376,13573,2003-08-18,1986-06-28,1307,162,3317,,bank transfer,Pending,1.0,0
8377,10592,1975-03-15,2002-02-22,1972,86,846,,Bank Transfer,,1.0,-3
8378,3389,2016-09-09,1971-12-08,3895,27,2266,,ACH,Pending,1.0,-3
8379,8350,2006-11-09,1970-12-16,4946,186,5221,,Bank Transfer,paid,0.0,30
8380,5546,2010-10-05,1996-12-15,3115,27,4585,,Bank Transfer,Pending,1.0,30
8381,3813,2021-07-14,2024-01-27,3492,55,1389,,,Paid,1.0,10
8382,14468,1992-03-01,1977-08-04,4061,162,197,,,Paid,1.0,0
8383,400,2003-12-15,2023-04-30,2391,118,2910,1971-09-06,ACH,,1.0,0
8384,7026,2008-05-18,2018-11-01,2417,169,2209,,Bank Transfer,paid,1.0,10
8385,10609,2014-12-19,1976-08-12,3479,194,2314,,bank transfer,Paid,1.0,5
8386,1800,2023-05-16,2006-05-01,3706,128,1177,,Debit Card,Paid,0.0,5
8387,10561,1989-03-23,1977-06-27,2860,168,2107,,Bank Transfer,paid,0.0,-3
8388,11332,1985-03-13,1977-10-29,2731,61,2795,,bank transfer,Pending,,-3
8389,12260,1997-06-06,1970-12-28,3219,181,2936,1991-11-18,Debit Card,paid,1.0,0
8390,3553,1970-11-20,2025-01-29,2383,158,678,2007-12-14,Bank Transfer,Paid,0.0,30
8391,3436,2002-12-25,1980-08-12,2302,169,1480,2008-06-22,bank transfer,Pending,,30
8392,15126,1993-10-10,1977-09-04,1943,50,938,,Bank Transfer,paid,1.0,0
8393,8711,2003-07-27,2007-08-20,2692,31,5539,2002-07-11,Bank Transfer,,1.0,-3
8394,6150,1997-06-12,1974-01-24,911,198,4520,,bank transfer,,1.0,-3
8395,9937,1980-06-10,2007-11-18,2520,55,1750,2015-08-30,bank transfer,,,0
8396,1717,2016-04-17,1983-01-25,4274,191,1516,,,Paid,1.0,-3
8397,11432,1997-11-23,1976-10-13,1247,64,2588,,Bank Transfer,,,-3
8398,11236,1988-02-18,1994-08-10,2151,22,525,,Bank Transfer,Paid,1.0,10
8399,11034,1983-07-05,1983-05-10,2371,131,428,,,,1.0,0
8400,2144,1970-08-15,2003-09-16,2142,31,3231,1985-08-22,Bank Transfer,,1.0,30
8401,2306,2014-02-24,1970-02-09,3118,84,1000,,,Pending,1.0,10
8402,4608,1990-05-07,2011-03-12,2446,104,1672,2024-08-18,Bank Transfer,paid,0.0,0
8403,14148,1986-10-21,1993-01-10,1310,163,2713,,ACH,,1.0,-3
8404,2159,1971-05-22,1977-10-30,1150,23,4992,,bank transfer,Paid,,-3
8405,9058,2006-08-01,1992-07-18,1818,25,2398,1980-06-22,,Paid,0.0,-3
8406,10406,1992-05-24,1995-11-02,4301,52,3814,,ACH,,1.0,0
8407,13744,1970-01-15,1979-11-17,1145,34,2002,,,Pending,1.0,30
8408,14805,2020-05-27,2001-01-29,1628,189,1739,2014-12-08,Bank Transfer,,,0
8409,1493,2009-11-12,1995-01-30,3088,174,5637,,Debit Card,,0.0,30
8410,936,2026-03-08,2005-10-19,3087,149,5405,1995-06-02,,,,0
8411,8846,1973-11-27,1973-04-21,686,194,842,,Bank Transfer,paid,0.0,-3
8412,5175,2008-06-18,1981-06-07,3874,172,562,,ACH,paid,1.0,30
8413,12,2019-02-27,2002-05-16,3221,173,3413,,ACH,paid,0.0,5
8414,10732,2018-10-06,1970-11-21,2384,190,5525,,ACH,Paid,,5
8415,6668,1988-07-18,2003-12-03,2438,159,4544,2004-10-17,Bank Transfer,,0.0,-3
8416,11685,2003-06-12,1991-12-15,1461,99,139,,bank transfer,Paid,1.0,30
8417,7636,1971-08-04,1981-06-30,4728,34,5105,,Bank Transfer,,1.0,5
8418,3908,1978-06-06,1970-09-26,2047,165,4870,,Bank Transfer,Pending,0.0,0
8419,14102,2013-10-02,1982-08-24,1963,92,1201,1975-01-13,,Pending,,-3
8420,2498,1974-11-02,2019-04-29,4899,57,283,,,Paid,,10
8421,10471,2013-04-12,2004-07-26,2476,110,4701,,Bank Transfer,Pending,,0
8422,1911,2007-04-20,2000-10-15,2912,126,3526,1972-09-16,bank transfer,Paid,,10
8423,5858,1981-10-11,2004-07-08,623,28,4170,1985-10-10,,Pending,1.0,10
8424,10451,1991-02-25,2003-10-01,973,173,1703,,bank transfer,paid,0.0,30
8425,8118,2015-10-18,2005-05-05,4937,189,4974,,ACH,Paid,,-3
8426,10316,1990-11-07,1976-12-20,1530,166,4556,2017-03-15,,Paid,1.0,0
8427,3158,1984-01-03,2022-03-27,1675,46,3114,,Bank Transfer,Paid,0.0,5
8428,9209,2007-03-15,2012-05-09,3640,113,5752,1985-04-13,bank transfer,,,10
8429,14767,1995-10-30,1984-11-01,1321,21,5529,,bank transfer,paid,1.0,10
8430,1507,1989-05-10,1978-02-24,1776,41,4335,1999-08-27,bank transfer,,,0
8431,1022,2000-03-01,2005-09-14,3289,168,2451,,ACH,,0.0,30
8432,11152,1971-03-21,2014-10-17,517,184,4976,,ACH,Paid,,5
8433,14177,1983-04-07,1988-03-18,3857,102,3563,,Debit Card,paid,0.0,-3
8434,12735,2010-04-26,1983-01-14,1377,132,1341,,Debit Card,paid,0.0,30
8435,7291,2015-07-16,2009-01-27,799,105,5761,,,Pending,,30
8436,11712,2003-12-01,1975-07-01,4037,190,674,,ACH,,0.0,0
8437,10466,1983-09-16,1994-10-14,615,81,4402,,Debit Card,paid,1.0,10
8438,504,2009-09-21,1975-12-21,818,108,5614,,Debit Card,Pending,0.0,30
8439,13997,2025-04-02,2023-09-08,2665,159,2181,1972-10-03,Debit Card,paid,,0
8440,11909,2015-03-23,2009-04-22,1337,170,4405,,ACH,Paid,,10
8441,527,2008-12-30,2006-03-07,3995,109,5663,,Bank Transfer,Paid,1.0,10
8442,2574,1994-12-25,1972-05-23,3494,53,723,,bank transfer,Paid,0.0,5
8443,5995,1983-12-03,2008-06-16,3217,189,1758,,Bank Transfer,Pending,0.0,10
8444,11372,1980-11-21,1985-02-12,1416,66,2031,,ACH,Paid,1.0,10
8445,655,2017-04-02,2012-08-07,1289,43,2029,2023-01-26,,paid,,-3
8446,8342,2018-11-26,1981-11-22,1744,51,5276,1997-04-04,Debit Card,paid,,-3
8447,6025,1991-09-01,2022-08-09,4489,170,4916,1997-08-27,Debit Card,Paid,1.0,5
8448,4442,1975-06-05,1989-12-10,4845,186,2703,,,Paid,1.0,0
8449,5379,2020-10-28,1980-09-03,1457,176,1069,,Bank Transfer,paid,1.0,30
8450,14176,1994-04-27,1987-04-18,2400,67,2805,,ACH,,,10
8451,1971,2019-03-11,1987-07-27,4733,84,76,1993-12-31,,Pending,1.0,-3
8452,2307,1975-03-19,1980-03-09,1817,106,2326,,bank transfer,Pending,0.0,5
8453,12845,2020-10-01,2004-07-16,3677,42,2236,,,Pending,0.0,10
8454,12480,2015-03-29,2000-09-07,4847,149,2943,1970-02-16,ACH,Paid,,10
8455,199,1993-12-22,2000-01-29,4453,198,4928,2013-07-16,bank transfer,paid,,0
8456,1442,1981-08-17,2007-08-19,2368,87,1134,,bank transfer,Pending,1.0,0
8457,694,1982-06-26,2020-09-19,1687,130,5106,2005-05-06,Bank Transfer,Paid,0.0,-3
8458,13054,1993-10-09,1992-09-10,3019,89,593,2017-07-19,ACH,Pending,1.0,0
8459,1752,1986-03-17,2016-04-27,677,131,36,1982-05-31,bank transfer,paid,,-3
8460,4687,1985-11-30,1996-06-12,1432,39,2126,,Debit Card,,,30
8461,14824,2016-11-03,1988-05-13,4392,114,708,,ACH,paid,0.0,-3
8462,14035,2013-11-11,1990-01-18,4420,37,1269,,bank transfer,,,5
8463,6337,2002-02-14,1973-03-30,4461,67,668,2004-01-06,bank transfer,Pending,1.0,0
8464,10323,1990-01-26,1995-02-14,3935,57,4681,2000-11-13,bank transfer,Paid,0.0,-3
8465,12527,1994-03-07,2003-12-29,4109,184,1065,2007-04-10,Debit Card,Paid,,5
8466,2219,2009-07-30,1990-05-26,1295,190,3774,,Debit Card,,0.0,0
8467,4231,2012-12-14,2009-01-26,1949,150,3394,1974-08-02,,paid,0.0,30
8468,10621,1979-10-04,2020-06-03,2491,180,1175,,,,0.0,10
8469,10219,2009-04-14,2006-10-28,2108,150,1379,,Bank Transfer,Pending,1.0,5
8470,6429,1985-07-21,1995-08-15,2713,187,1433,,Debit Card,paid,1.0,-3
8471,14134,2001-12-29,1978-12-16,4627,177,1931,,ACH,paid,0.0,0
8472,8783,2022-05-25,1972-06-09,2255,123,4167,1971-03-24,Debit Card,paid,,10
8473,11692,1999-03-08,1986-11-24,1469,191,338,,bank transfer,Pending,0.0,-3
